time,actual_kwh,sarima_forecast_kwh,sarima_pso_tcn_forecast_kwh,sarima_ga_tcn_forecast_kwh,pso_tcn_correction_kwh,ga_tcn_correction_kwh,pso_forecast_error_kwh,ga_forecast_error_kwh
2022-10-05 13:00:00,117.55049220271523,81.21523722665445,73.60836066684956,73.84493814947929,-7.606876559804888,-7.3702990771751615,43.94213153586567,43.70555405323594
2022-10-05 14:00:00,97.8038579954262,75.44261885015086,110.6102616302329,113.94346852403108,35.16764278008203,38.50084967388021,-12.8064036348067,-16.139610528604877
2022-10-05 15:00:00,83.56666994155039,70.53328929115135,85.66905684766678,91.8397461917296,15.135767556515432,21.306456900578254,-2.1023869061163936,-8.273076250179216
2022-10-05 16:00:00,97.5295779903823,69.04186991865751,77.726271968486,82.96148215184961,8.684402049828492,13.919612233192098,19.80330602189629,14.568095838532685
2022-10-05 17:00:00,105.70958722656437,74.5771432908523,96.90078461584817,102.02370775004312,22.32364132499586,27.44656445919081,8.8088026107162,3.685879476521251
2022-10-05 18:00:00,89.11548297190146,78.11367498894708,99.30058886951548,104.82458300700073,21.186913880568397,26.710908018053644,-10.185105897614022,-15.709100035099269
2022-10-05 19:00:00,58.35716486468776,67.19080132814253,74.39372727854467,78.4138684821358,7.202925950402147,11.22306715399327,-16.036562413856913,-20.056703617448036
2022-10-05 20:00:00,27.909075134042546,45.62115149477757,38.78844924879554,39.82755067529127,-6.832702245982034,-5.793600819486301,-10.879374114752991,-11.918475541248725
2022-10-05 21:00:00,19.661028411177472,28.951835856602997,20.9476440101478,19.50221407961488,-8.004191846455196,-9.449621776988117,-1.2866155989703287,0.15881433156259206
2022-10-05 22:00:00,11.926249609726852,16.677896968213943,13.988109708100874,12.8369417258365,-2.6897872601130697,-3.8409552423774436,-2.061860098374021,-0.9106921161096473
2022-10-05 23:00:00,9.817145132114913,12.08512384609395,15.308682282682703,12.703071571289408,3.2235584365887533,0.6179477251954584,-5.49153715056779,-2.8859264391744954
2022-10-06 00:00:00,3.489831699279092,10.277936791042594,16.300369136984102,15.549191468136078,6.022432345941509,5.271254677093484,-12.81053743770501,-12.059359768856986
2022-10-06 01:00:00,3.489831699279092,8.694883450753748,9.852389833034408,8.616528828193632,1.1575063822806602,-0.07835462256011638,-6.362558133755316,-5.1266971289145395
2022-10-06 02:00:00,3.489831699279092,7.949848386927158,6.789191440832654,10.339217472789562,-1.1606569460945044,2.3893690858624037,-3.2993597415535616,-6.84938577351047
2022-10-06 03:00:00,3.489831699279092,7.717810568303816,8.75993650255756,9.416762155900493,1.0421259342537441,1.6989515875966772,-5.270104803278468,-5.926930456621401
2022-10-06 04:00:00,3.489831699279092,7.743096657368272,10.70811517043835,12.129924457580543,2.9650185130700786,4.386827800212271,-7.218283471159259,-8.640092758301451
2022-10-06 05:00:00,3.489831699279092,9.21522471628694,6.254683705943926,9.744627380362893,-2.9605410103430136,0.5294026640759526,-2.7648520066648343,-6.254795681083801
2022-10-06 06:00:00,7.430723649343665,17.35004303135626,18.290869942237705,17.718910167408193,0.9408269108814444,0.3688671360519322,-10.86014629289404,-10.288186518064528
2022-10-06 07:00:00,29.613500466868697,35.78835191991903,34.20378897884028,36.72585247951344,-1.584562941078751,0.9375005595944117,-4.590288511971583,-7.112352012644745
2022-10-06 08:00:00,53.88190515836672,48.91025629298201,47.05478925574628,51.09517208848752,-1.8554670372357336,2.1849157955055105,6.8271159026204415,2.7867330698791974
2022-10-06 09:00:00,73.08968303888933,73.37880141308587,84.80032351561685,84.4577425222291,11.421522102530986,11.07894110914323,-11.71064047672752,-11.368059483339763
2022-10-06 10:00:00,92.1863648024756,81.78517475248862,85.53162187505929,87.80222731074534,3.7464471225706717,6.017052558256722,6.654742927416308,4.384137491730257
2022-10-06 11:00:00,103.85366536389586,83.9017659368742,95.83509824076002,99.46759487677424,11.93333230388582,15.565828939900044,8.018567123135838,4.386070487121614
